"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significant"
5616.90100877807,2.17457454371074,0.112369663706963,19.3519716262709,1.96191592044392e-83,1.07457222241573e-81,"TMEM132A",TRUE
5630.47518667891,-2.38011132669338,0.141767881573687,-16.7887909466733,2.94789228690333e-63,8.65517218386039e-62,"CX3CL1",TRUE
36.1519939088892,2.26309651917502,0.284173846932806,7.96377479349864,1.66868842713514e-15,7.95543935879297e-15,"DLX6",TRUE
61.7057425401448,-1.56882712943018,0.183300623590201,-8.55876591526251,1.14082086397246e-17,6.0451600354882e-17,"DNAH9",TRUE
407.120034821187,-1.78563284881357,0.238216332470419,-7.49584560510899,6.58722935398219e-14,2.8616489070747e-13,"SLC13A2",TRUE
50.4949861126356,1.72990087164881,0.222052892444814,7.79049015125413,6.67497433153439e-15,3.07757602979408e-14,"CEACAM7",TRUE
249.131362297979,-3.59906075125775,0.152094491967509,-23.6633207731585,8.60790535431863e-124,1.23839065030797e-121,"SCN4A",TRUE
55.8722170860631,3.42434536991573,0.264094063733625,12.9663852398048,1.89770811548393e-38,2.5124258363278e-37,"PAX6",TRUE
677.998288409785,-1.50410657725608,0.16639438264835,-9.03940718019788,1.57523753432509e-19,9.16146772422459e-19,"SELE",TRUE
615.948778192367,2.59376193739463,0.122800406940627,21.1217698867129,5.01793223849482e-99,4.10956272131758e-97,"E2F2",TRUE
125.040666030538,2.05644049271472,0.169813709966217,12.109979183211,9.35178927481184e-34,1.03732517373652e-32,"SYN1",TRUE
874.522454697551,2.50440268554099,0.138604741685467,18.0686652930256,5.62583039848302e-73,2.26291556382597e-71,"CELSR3",TRUE
783.712423870914,-1.67893057946028,0.0924733229829731,-18.1558370057645,1.15454767717574e-73,4.76388888593737e-72,"AASS",TRUE
1901.17876906833,2.73046479998633,0.145513333738412,18.7643615182019,1.47762297322903e-78,6.99278591278125e-77,"MAPK8IP2",TRUE
92.658967600311,-1.67756268161972,0.180526849886751,-9.29259377578516,1.50573377065236e-20,9.24430576690695e-20,"TENM1",TRUE
115.73756836139,6.86097103917582,0.413064241277992,16.6099370353349,5.90551559414144e-62,1.66372097286648e-60,"PAX7",TRUE
178.772696237213,1.85376551992105,0.24785130992089,7.47934525951361,7.46938028849773e-14,3.23316069854139e-13,"IYD",TRUE
333.787788164526,-3.53859249328881,0.164827003506884,-21.4685240767665,3.06601666059074e-102,2.69509733342355e-100,"MLXIPL",TRUE
395.942160148005,2.00407619196637,0.131991122099025,15.1834165820852,4.55428460228948e-52,9.68290263225685e-51,"ETV7",TRUE
7.25411421963355,-2.76902457500467,0.245003319636621,-11.3019879857611,1.28280667514991e-29,1.19787832322523e-28,"HHATL",TRUE
2242.98063657488,-2.85564524830598,0.117882819281,-24.2244397082066,1.22984375888084e-129,2.01825310392765e-127,"SEMA3G",TRUE
2220.40486719098,1.71030776305731,0.0984908008781259,17.365152357464,1.51497215134754e-67,5.10829672282497e-66,"PLAUR",TRUE
2547.44665358213,3.39186998367535,0.121476845952755,27.9219464176285,1.44487400091647e-171,5.51865149376591e-169,"ANLN",TRUE
45921.1323751831,-1.98730763355606,0.119797233538422,-16.5889275975532,8.38033717141583e-62,2.35019722104163e-60,"DCN",TRUE
51.1236886096871,4.25096057949772,0.359033164100836,11.8400220496172,2.42389230912438e-32,2.53121684156322e-31,"GABRA3",TRUE
6.7300807130193,-2.5695460778982,0.21891908261457,-11.7374239249036,8.1944547025509e-32,8.35907976748043e-31,"SLC7A14",TRUE
550.875001993061,-2.44462297497072,0.139780222032974,-17.4890477309018,1.73634402394571e-68,6.02901110808502e-67,"CLDN11",TRUE
19054.9716713101,2.37283349159326,0.125710704644385,18.8753495440632,1.81916319443059e-79,8.80213940264845e-78,"GPRC5A",TRUE
2753.64797907678,2.32596579336717,0.0914079946528494,25.4459776981298,7.82160883342097e-143,1.59236149646438e-140,"TACC3",TRUE
88.687090407179,2.45678909132717,0.144965612011607,16.9473922624522,2.01181329446108e-64,6.16251680546063e-63,"DPEP1",TRUE
40.4319584020279,-3.26451213834733,0.246351921006266,-13.2514174235495,4.42761075617838e-40,6.18833161388145e-39,"CLCA4",TRUE
199.777133002982,-2.5023833058799,0.141692869623667,-17.6606156154941,8.43150480836654e-70,3.08393006380593e-68,"IGF1",TRUE
518.570344636094,1.76717871054521,0.128807259041552,13.7195583827704,7.75362231530828e-43,1.20074036285865e-41,"SLC38A5",TRUE
875.207784249997,-4.525933058565,0.210443832414177,-21.506608231965,1.35023496329079e-102,1.19418321753341e-100,"ATP1A2",TRUE
462.903882741647,-1.5804391222213,0.230852874383476,-6.84608812622356,7.58967352952303e-12,2.90966698822361e-11,"MARCO",TRUE
3606.04783242767,5.00954434847342,0.252029952046665,19.8767817388064,6.46500062574587e-88,4.00904349148264e-86,"SYT13",TRUE
1137.28075375134,-1.66871497830183,0.0931788279704795,-17.908735435377,1.00799698336644e-71,3.89133719160067e-70,"SAMD4A",TRUE
9075.63979188748,-5.03073995923839,0.139503045998949,-36.061864622485,8.98823691469376e-285,5.54189007483118e-281,"FHL1",TRUE
3.70525529948552,3.20172293655021,0.447352538089656,7.15704654370048,8.24337157926783e-13,3.36502333643431e-12,"GABRA1",TRUE
7234.5390821082,-1.95772988105461,0.0871050999744547,-22.4754908912194,7.21021178090598e-112,7.81891307698246e-110,"EHD2",TRUE
